ID,age,experience,income,zip_code,family,cc_avg,education,mortgage,personal_loan,securities_account,cd_account,online,credit_card,age_bracket,age_bracket_name,income_per_family_member,cc_to_income_ratio,debt_to_income_ratio,financial_maturity_index,experience_bracket,education_degree
4562,59,33,59,91365,3,1.4,3,0,0,0,0,0,0,4,Baby boomers,14.75,0.02372881355932203,0.02372881355932203,42.142857142857146,3,postgraduate
4563,65,40,64,94928,2,1.5,1,0,0,0,0,0,1,4,Baby boomers,21.333333333333332,0.0234375,0.0234375,42.666666666666664,4,high school
4564,28,2,188,92350,2,4.5,1,0,0,1,0,1,0,2,Millennials,62.666666666666664,0.023936170212765957,0.023936170212765957,41.77777777777778,1,high school
4565,58,32,28,90095,2,0.3,1,148,0,0,0,0,0,3,Generation X,9.333333333333334,0.010714285714285714,5.296428571428572,93.33333333333334,3,high school
4566,33,8,120,92614,2,4.2,3,76,1,0,0,0,1,2,Millennials,40.0,0.035,0.6683333333333333,28.57142857142857,1,postgraduate
4567,24,0,131,92831,1,5.4,1,0,0,0,0,1,0,1,Generation Z,65.5,0.04122137404580153,0.04122137404580153,24.259259259259256,1,high school
4568,46,20,19,94105,3,0.5,2,97,0,1,0,1,0,3,Generation X,4.75,0.02631578947368421,5.131578947368421,38.0,2,college
4569,26,0,44,94305,4,1.3,3,0,0,1,0,0,0,1,Generation Z,8.8,0.029545454545454545,0.029545454545454545,33.84615384615385,1,postgraduate
4570,47,21,49,92152,3,2.2,2,0,0,1,0,0,0,3,Generation X,12.25,0.04489795918367347,0.04489795918367347,22.27272727272727,2,college
4571,32,6,99,91902,2,4.5,3,249,0,0,0,1,0,2,Millennials,33.0,0.045454545454545456,2.5606060606060606,22.0,1,postgraduate
4572,58,28,95,94304,1,3.0,3,0,0,0,0,0,0,3,Generation X,47.5,0.031578947368421054,0.031578947368421054,31.666666666666668,2,postgraduate
4573,32,7,81,95112,4,1.8,3,0,0,0,0,1,0,2,Millennials,16.2,0.022222222222222223,0.022222222222222223,45.0,1,postgraduate
4574,46,20,73,95616,2,0.8,3,264,0,0,1,1,1,3,Generation X,24.333333333333332,0.010958904109589041,3.627397260273973,91.25,2,postgraduate
4575,35,11,193,91765,2,6.5,1,0,0,0,0,0,1,2,Millennials,64.33333333333333,0.03367875647668394,0.03367875647668394,29.692307692307693,2,high school
4576,53,27,115,90095,2,0.5,3,0,1,0,0,0,0,3,Generation X,38.333333333333336,0.004347826086956522,0.004347826086956522,230.0,2,postgraduate
4577,55,30,41,93003,2,0.6,3,0,0,0,0,1,1,3,Generation X,13.666666666666666,0.014634146341463414,0.014634146341463414,68.33333333333334,3,postgraduate
4578,63,37,80,90401,2,1.7,3,0,0,0,0,1,1,4,Baby boomers,26.666666666666668,0.021249999999999998,0.021249999999999998,47.05882352941177,3,postgraduate
4579,45,20,90,94143,4,1.1,2,0,0,0,0,1,1,3,Generation X,18.0,0.012222222222222223,0.012222222222222223,81.81818181818181,2,college
4580,58,32,41,94305,1,0.2,1,81,0,0,0,1,0,3,Generation X,20.5,0.004878048780487805,1.9804878048780488,205.0,3,high school
4581,50,24,102,91103,2,6.3,1,0,0,0,0,1,0,3,Generation X,34.0,0.06176470588235294,0.06176470588235294,16.19047619047619,2,high school
4582,37,13,59,94234,1,1.5,3,0,0,0,0,0,1,2,Millennials,29.5,0.025423728813559324,0.025423728813559324,39.333333333333336,2,postgraduate
4583,25,0,69,92691,3,0.3,3,0,0,0,0,1,0,1,Generation Z,17.25,0.004347826086956522,0.004347826086956522,230.0,1,postgraduate
4584,52,26,83,92521,1,3.1,1,0,1,0,0,1,0,3,Generation X,41.5,0.03734939759036145,0.03734939759036145,26.774193548387096,2,high school
4585,26,0,49,90089,3,2.4,2,0,0,0,0,0,0,1,Generation Z,12.25,0.04897959183673469,0.04897959183673469,20.416666666666668,1,college
4586,35,11,180,94010,1,3.6,3,571,1,0,1,1,1,2,Millennials,90.0,0.02,3.1922222222222225,50.0,2,postgraduate
4587,58,32,61,91910,3,2.2,3,0,0,0,0,1,1,3,Generation X,15.25,0.036065573770491806,0.036065573770491806,27.727272727272727,3,postgraduate
4588,37,11,59,94720,4,0.2,3,0,0,0,0,0,0,2,Millennials,11.8,0.0033898305084745766,0.0033898305084745766,295.0,2,postgraduate
4589,35,10,85,95351,4,2.1,3,0,0,0,0,0,1,2,Millennials,17.0,0.024705882352941178,0.024705882352941178,40.476190476190474,2,postgraduate
4590,31,7,13,93727,1,0.5,3,0,0,0,0,1,0,2,Millennials,6.5,0.038461538461538464,0.038461538461538464,26.0,1,postgraduate
4591,58,34,151,94022,3,0.6,2,0,1,0,0,0,0,3,Generation X,37.75,0.003973509933774834,0.003973509933774834,251.66666666666669,3,college
4592,43,16,44,94577,3,1.0,2,0,0,0,0,1,0,3,Generation X,11.0,0.022727272727272728,0.022727272727272728,44.0,2,college
4593,43,18,53,92115,3,0.8,3,154,0,0,0,0,0,3,Generation X,13.25,0.01509433962264151,2.9207547169811323,66.25,2,postgraduate
4594,54,30,133,95747,1,5.0,2,0,1,0,0,0,1,3,Generation X,66.5,0.03759398496240601,0.03759398496240601,26.6,3,college
4595,53,27,31,91320,3,0.9,3,78,0,0,0,1,0,3,Generation X,7.75,0.02903225806451613,2.545161290322581,34.44444444444444,2,postgraduate
4596,32,7,101,90232,4,2.2,2,0,0,0,0,1,0,2,Millennials,20.2,0.021782178217821784,0.021782178217821784,45.90909090909091,1,college
4597,37,13,61,95131,3,2.8,1,0,0,0,0,0,0,2,Millennials,15.25,0.04590163934426229,0.04590163934426229,21.78571428571429,2,high school
4598,34,10,68,90095,3,2.6,2,0,0,0,0,0,0,2,Millennials,17.0,0.03823529411764706,0.03823529411764706,26.153846153846153,2,college
4599,51,26,21,94143,4,0.8,1,0,0,0,0,1,0,3,Generation X,4.2,0.0380952380952381,0.0380952380952381,26.25,2,high school
4600,49,25,149,90024,2,0.4,1,0,0,0,0,1,0,3,Generation X,49.666666666666664,0.002684563758389262,0.002684563758389262,372.5,2,high school
4601,54,24,75,93555,1,1.4,3,0,0,0,0,0,0,3,Generation X,37.5,0.018666666666666665,0.018666666666666665,53.57142857142858,2,postgraduate
4602,37,12,55,95630,1,2.5,3,0,0,0,0,1,0,2,Millennials,27.5,0.045454545454545456,0.045454545454545456,22.0,2,postgraduate
4603,57,32,81,94305,2,3.7,1,226,0,0,0,1,1,3,Generation X,27.0,0.04567901234567901,2.8358024691358024,21.89189189189189,3,high school
4604,37,12,179,91768,1,8.6,1,0,0,0,0,1,0,2,Millennials,89.5,0.048044692737430165,0.048044692737430165,20.813953488372093,2,high school
4605,32,7,81,90601,2,3.4,2,0,1,0,0,0,1,2,Millennials,27.0,0.04197530864197531,0.04197530864197531,23.823529411764707,1,college
4606,48,22,42,94611,1,1.2,2,0,0,0,0,0,0,3,Generation X,21.0,0.02857142857142857,0.02857142857142857,35.0,2,college
4607,44,20,199,94607,2,6.67,1,0,0,0,0,1,0,3,Generation X,66.33333333333333,0.033517587939698494,0.033517587939698494,29.835082458770614,2,high school
4608,50,23,18,93117,1,0.5,2,0,0,0,0,1,1,3,Generation X,9.0,0.027777777777777776,0.027777777777777776,36.0,2,college
4609,44,19,28,91604,1,0.3,3,0,0,0,0,1,0,3,Generation X,14.0,0.010714285714285714,0.010714285714285714,93.33333333333334,2,postgraduate
4610,54,28,80,95006,4,2.6,3,143,0,0,0,0,0,3,Generation X,16.0,0.0325,1.8199999999999998,30.769230769230766,2,postgraduate
4611,37,13,79,91330,1,3.6,2,104,0,0,0,1,0,2,Millennials,39.5,0.04556962025316456,1.3620253164556961,21.944444444444443,2,college
4612,34,7,52,93940,2,1.0,2,0,0,0,0,1,0,2,Millennials,17.333333333333332,0.019230769230769232,0.019230769230769232,52.0,1,college
4613,32,6,18,92007,2,0.3,2,0,0,0,0,1,0,2,Millennials,6.0,0.016666666666666666,0.016666666666666666,60.0,1,college
4614,63,38,52,91361,4,1.7,1,218,0,0,0,1,1,4,Baby boomers,10.4,0.032692307692307694,4.225,30.58823529411765,3,high school
4615,56,30,15,92093,4,0.7,3,102,0,0,0,0,0,3,Generation X,3.0,0.04666666666666666,6.846666666666667,21.42857142857143,3,postgraduate
4616,37,12,84,93943,4,0.7,3,0,0,0,0,1,0,2,Millennials,16.8,0.008333333333333333,0.008333333333333333,120.00000000000001,2,postgraduate
4617,66,41,114,92521,1,0.8,3,0,0,0,0,1,1,4,Baby boomers,57.0,0.007017543859649123,0.007017543859649123,142.5,4,postgraduate
4618,38,13,41,95521,3,0.5,3,0,0,0,0,0,1,2,Millennials,10.25,0.012195121951219513,0.012195121951219513,82.0,2,postgraduate
4619,35,9,29,95354,3,0.9,1,126,0,0,0,1,0,2,Millennials,7.25,0.03103448275862069,4.375862068965517,32.22222222222222,1,high school
4620,61,36,23,95521,1,0.1,1,96,0,0,0,0,0,4,Baby boomers,11.5,0.004347826086956522,4.178260869565217,230.0,3,high school
4621,52,26,84,94132,1,2.4,1,0,0,0,0,1,0,3,Generation X,42.0,0.02857142857142857,0.02857142857142857,35.0,2,high school
4622,57,32,60,93407,3,1.7,1,0,0,1,1,1,1,3,Generation X,15.0,0.028333333333333332,0.028333333333333332,35.294117647058826,3,high school
4623,47,20,13,94545,3,0.67,2,0,0,0,0,1,0,3,Generation X,3.25,0.05153846153846154,0.05153846153846154,19.402985074626866,2,college
4624,50,25,45,90813,2,0.6,3,0,0,0,0,0,0,3,Generation X,15.0,0.013333333333333332,0.013333333333333332,75.0,2,postgraduate
4625,36,11,83,90638,1,2.8,1,0,0,0,0,0,0,2,Millennials,41.5,0.033734939759036145,0.033734939759036145,29.642857142857146,2,high school
4626,45,21,102,92037,4,4.7,2,81,1,0,0,0,0,3,Generation X,20.4,0.04607843137254902,0.8401960784313726,21.70212765957447,2,college
4627,58,34,58,90034,4,2.3,3,169,0,0,0,1,0,3,Generation X,11.6,0.0396551724137931,2.953448275862069,25.217391304347828,3,postgraduate
4628,27,1,134,93106,1,1.7,2,307,1,0,0,1,0,2,Millennials,67.0,0.012686567164179104,2.303731343283582,78.82352941176471,1,college
4629,27,1,130,94801,3,2.9,2,0,1,0,0,0,0,2,Millennials,32.5,0.022307692307692306,0.022307692307692306,44.827586206896555,1,college
4630,48,24,148,91311,2,3.3,1,0,0,0,1,1,1,3,Generation X,49.333333333333336,0.022297297297297295,0.022297297297297295,44.84848484848485,2,high school
4631,46,21,92,92886,1,0.2,2,0,0,0,0,0,0,3,Generation X,46.0,0.002173913043478261,0.002173913043478261,460.0,2,college
4632,32,8,142,90095,4,6.2,2,120,1,0,1,1,1,2,Millennials,28.4,0.04366197183098592,0.8887323943661972,22.903225806451612,1,college
4633,54,29,62,94720,4,0.7,1,0,0,0,0,0,1,3,Generation X,12.4,0.01129032258064516,0.01129032258064516,88.57142857142858,2,high school
4634,31,5,50,93106,1,1.5,1,0,0,0,0,1,0,2,Millennials,25.0,0.03,0.03,33.333333333333336,1,high school
4635,42,17,29,94928,1,0.6,3,0,0,0,0,1,0,2,Millennials,14.5,0.020689655172413793,0.020689655172413793,48.333333333333336,2,postgraduate
4636,30,5,85,91910,2,2.5,1,293,0,1,1,1,1,2,Millennials,28.333333333333332,0.029411764705882353,3.476470588235294,34.0,1,high school
4637,41,16,78,95616,4,0.4,1,0,0,0,0,1,0,2,Millennials,15.6,0.005128205128205128,0.005128205128205128,195.0,2,high school
4638,44,19,85,92054,4,1.9,3,0,0,0,0,1,1,3,Generation X,17.0,0.022352941176470586,0.022352941176470586,44.73684210526316,2,postgraduate
4639,37,13,89,91711,2,1.7,2,0,0,0,0,1,0,2,Millennials,29.666666666666668,0.019101123595505618,0.019101123595505618,52.35294117647059,2,college
4640,51,25,33,92866,3,0.9,3,0,0,0,0,1,1,3,Generation X,8.25,0.027272727272727275,0.027272727272727275,36.666666666666664,2,postgraduate
4641,30,6,42,90034,1,2.1,3,0,0,0,0,1,0,2,Millennials,21.0,0.05,0.05,20.0,1,postgraduate
4642,36,11,31,94022,4,1.7,1,124,0,0,0,1,1,2,Millennials,6.2,0.054838709677419356,4.054838709677419,18.235294117647058,2,high school
4643,65,40,143,95616,4,6.6,2,0,1,0,0,1,0,4,Baby boomers,28.6,0.04615384615384615,0.04615384615384615,21.666666666666668,4,college
4644,33,7,35,95616,4,0.8,1,0,0,0,0,1,0,2,Millennials,7.0,0.022857142857142857,0.022857142857142857,43.75,1,high school
4645,58,34,22,94608,1,0.1,2,0,0,0,0,1,0,3,Generation X,11.0,0.004545454545454546,0.004545454545454546,220.0,3,college
4646,34,10,45,92038,1,1.7,1,84,0,0,0,0,0,2,Millennials,22.5,0.03777777777777778,1.9044444444444446,26.47058823529412,2,high school
4647,38,13,119,94545,2,3.3,1,0,0,0,0,0,0,2,Millennials,39.666666666666664,0.02773109243697479,0.02773109243697479,36.06060606060606,2,high school
4648,59,35,43,95616,4,1.3,1,0,0,0,0,1,0,4,Baby boomers,8.6,0.030232558139534883,0.030232558139534883,33.07692307692307,3,high school
4649,37,11,75,94704,3,0.9,2,0,0,0,0,1,0,2,Millennials,18.75,0.012,0.012,83.33333333333333,2,college
4650,59,35,121,91423,1,4.3,1,0,0,0,0,1,0,4,Baby boomers,60.5,0.035537190082644624,0.035537190082644624,28.13953488372093,3,high school
4651,47,23,63,95521,1,0.8,3,0,0,0,0,1,0,3,Generation X,31.5,0.012698412698412698,0.012698412698412698,78.75,2,postgraduate
4652,48,24,58,94005,2,1.7,1,0,0,0,0,0,0,3,Generation X,19.333333333333332,0.029310344827586206,0.029310344827586206,34.11764705882353,2,high school
4653,38,12,184,91311,3,8.0,1,0,1,0,0,1,0,2,Millennials,46.0,0.043478260869565216,0.043478260869565216,23.0,2,high school
4654,34,10,155,92780,2,6.5,1,0,0,0,0,1,1,2,Millennials,51.666666666666664,0.041935483870967745,0.041935483870967745,23.846153846153847,2,high school
4655,44,17,69,90095,3,2.67,2,0,0,0,0,0,0,3,Generation X,17.25,0.03869565217391304,0.03869565217391304,25.842696629213485,2,college
4656,33,7,188,95054,2,7.0,2,581,1,0,0,0,0,2,Millennials,62.666666666666664,0.03723404255319149,3.127659574468085,26.857142857142858,1,college
4657,47,21,38,91101,3,0.6,2,0,0,1,0,0,0,3,Generation X,9.5,0.015789473684210527,0.015789473684210527,63.333333333333336,2,college
4658,41,16,9,90089,2,0.3,2,0,0,0,0,0,1,2,Millennials,3.0,0.03333333333333333,0.03333333333333333,30.0,2,college
4659,36,11,69,95929,4,2.1,3,0,0,0,0,1,1,2,Millennials,13.8,0.030434782608695653,0.030434782608695653,32.857142857142854,2,postgraduate
4660,28,4,199,92121,1,6.33,1,0,0,0,0,0,0,2,Millennials,99.5,0.03180904522613066,0.03180904522613066,31.437598736176934,1,high school
4661,59,35,38,92122,1,0.8,1,0,0,0,0,1,0,4,Baby boomers,19.0,0.021052631578947368,0.021052631578947368,47.5,3,high school
4662,43,19,129,95039,1,5.0,1,0,0,1,0,1,0,3,Generation X,64.5,0.03875968992248062,0.03875968992248062,25.8,2,high school
4663,56,31,59,94303,2,1.9,2,0,0,0,0,1,0,3,Generation X,19.666666666666668,0.03220338983050847,0.03220338983050847,31.05263157894737,3,college
4664,28,3,115,92407,1,1.9,1,200,0,0,0,1,0,2,Millennials,57.5,0.01652173913043478,1.7556521739130435,60.526315789473685,1,high school
4665,62,37,83,93657,4,0.1,2,0,0,0,0,0,0,4,Baby boomers,16.6,0.0012048192771084338,0.0012048192771084338,830.0,3,college
4666,40,16,65,90095,2,3.2,1,0,0,0,0,1,0,2,Millennials,21.666666666666668,0.04923076923076923,0.04923076923076923,20.3125,2,high school
4667,34,9,72,94555,3,2.3,1,124,0,0,0,0,0,2,Millennials,18.0,0.03194444444444444,1.7541666666666667,31.30434782608696,1,high school
4668,52,28,72,94720,1,1.6,3,0,0,0,0,1,0,3,Generation X,36.0,0.022222222222222223,0.022222222222222223,45.0,2,postgraduate
4669,40,14,63,94025,3,0.5,3,221,0,0,0,1,0,2,Millennials,15.75,0.007936507936507936,3.515873015873016,126.0,2,postgraduate
4670,27,1,64,94501,4,1.8,2,0,0,0,0,1,1,2,Millennials,12.8,0.028125,0.028125,35.55555555555556,1,college
4671,52,26,194,94305,1,1.7,1,0,0,0,0,1,0,3,Generation X,97.0,0.008762886597938144,0.008762886597938144,114.11764705882354,2,high school
4672,39,14,104,95035,1,4.0,3,0,0,0,1,1,1,2,Millennials,52.0,0.038461538461538464,0.038461538461538464,26.0,2,postgraduate
4673,52,26,180,95831,1,1.7,1,550,0,0,0,1,0,3,Generation X,90.0,0.009444444444444445,3.0650000000000004,105.88235294117648,2,high school
4674,50,23,18,95503,2,1.0,2,88,0,0,0,1,1,3,Generation X,6.0,0.05555555555555555,4.944444444444445,18.0,2,college
4675,40,14,93,93933,1,2.8,3,328,0,1,1,1,1,2,Millennials,46.5,0.03010752688172043,3.556989247311828,33.214285714285715,2,postgraduate
4676,35,11,32,91360,1,1.33,1,137,0,0,0,1,1,2,Millennials,16.0,0.0415625,4.3228125,24.06015037593985,2,high school
4677,39,13,68,91950,3,2.1,1,0,0,1,0,1,0,2,Millennials,17.0,0.030882352941176472,0.030882352941176472,32.38095238095238,2,high school
4678,25,0,38,93407,2,1.6,3,0,0,0,0,0,0,1,Generation Z,12.666666666666666,0.042105263157894736,0.042105263157894736,23.75,1,postgraduate
4679,33,7,115,93305,1,2.7,2,283,0,0,0,1,0,2,Millennials,57.5,0.02347826086956522,2.4843478260869563,42.59259259259259,1,college
4680,26,0,161,94551,2,7.2,1,0,0,0,0,0,0,1,Generation Z,53.666666666666664,0.04472049689440994,0.04472049689440994,22.36111111111111,1,high school
4681,46,21,154,90245,2,2.8,1,94,0,0,0,0,0,3,Generation X,51.333333333333336,0.01818181818181818,0.6285714285714286,55.0,2,high school
4683,55,25,44,92093,3,1.0,3,0,0,0,0,1,0,3,Generation X,11.0,0.022727272727272728,0.022727272727272728,44.0,2,postgraduate
4684,52,28,149,92121,2,0.4,1,0,0,0,0,0,0,3,Generation X,49.666666666666664,0.002684563758389262,0.002684563758389262,372.5,2,high school
4685,59,34,103,91360,1,2.6,1,0,0,0,0,1,0,4,Baby boomers,51.5,0.025242718446601944,0.025242718446601944,39.61538461538461,3,high school
4686,63,39,41,91355,4,1.3,2,0,0,0,0,1,0,4,Baby boomers,8.2,0.03170731707317073,0.03170731707317073,31.538461538461537,3,college
4687,61,35,113,91741,2,2.8,1,0,0,0,0,0,0,4,Baby boomers,37.666666666666664,0.024778761061946902,0.024778761061946902,40.35714285714286,3,high school
4688,58,34,48,93460,4,1.3,2,0,0,0,0,1,1,3,Generation X,9.6,0.027083333333333334,0.027083333333333334,36.92307692307692,3,college
4689,29,3,69,92093,4,1.8,2,0,0,0,0,1,1,2,Millennials,13.8,0.026086956521739132,0.026086956521739132,38.333333333333336,1,college
4690,51,27,43,95053,4,1.1,2,164,0,0,0,1,1,3,Generation X,8.6,0.025581395348837212,3.83953488372093,39.090909090909086,2,college
4691,59,34,19,92192,1,0.3,3,0,0,0,0,1,0,4,Baby boomers,9.5,0.015789473684210527,0.015789473684210527,63.333333333333336,3,postgraduate
4692,41,17,65,90024,3,2.1,3,0,0,0,0,1,0,2,Millennials,16.25,0.03230769230769231,0.03230769230769231,30.952380952380953,2,postgraduate
4693,59,35,32,92064,3,0.4,2,0,0,0,0,0,1,4,Baby boomers,8.0,0.0125,0.0125,80.0,3,college
4694,52,28,20,95616,1,0.3,1,0,0,0,0,0,0,3,Generation X,10.0,0.015,0.015,66.66666666666667,2,high school
4695,39,13,25,94132,2,0.8,3,0,0,0,0,0,0,2,Millennials,8.333333333333334,0.032,0.032,31.25,2,postgraduate
4696,45,19,70,95605,1,2.8,1,0,0,0,0,0,1,3,Generation X,35.0,0.04,0.04,25.0,2,high school
4697,59,35,70,92103,4,2.3,3,0,0,0,0,0,0,4,Baby boomers,14.0,0.032857142857142856,0.032857142857142856,30.434782608695656,3,postgraduate
4698,49,22,103,91330,3,2.0,2,167,0,0,0,0,0,3,Generation X,25.75,0.019417475728155338,1.6407766990291262,51.5,2,college
4699,48,22,162,94143,3,1.4,1,400,1,0,0,0,0,3,Generation X,40.5,0.008641975308641974,2.477777777777778,115.71428571428572,2,high school
4700,61,36,61,91320,2,2.8,1,153,0,0,0,0,1,4,Baby boomers,20.333333333333332,0.04590163934426229,2.554098360655738,21.78571428571429,3,high school
4701,31,7,170,95006,1,6.0,1,0,0,0,0,1,0,2,Millennials,85.0,0.03529411764705882,0.03529411764705882,28.333333333333332,1,high school
4702,42,16,49,90034,1,2.8,1,0,0,0,0,0,0,2,Millennials,24.5,0.05714285714285714,0.05714285714285714,17.5,2,high school
4703,35,5,108,90630,2,2.75,3,0,1,1,0,0,0,2,Millennials,36.0,0.02546296296296296,0.02546296296296296,39.27272727272727,1,postgraduate
4704,57,27,62,94025,3,2.0,3,0,0,0,0,1,0,3,Generation X,15.5,0.03225806451612903,0.03225806451612903,31.0,2,postgraduate
4705,54,28,102,91360,3,1.7,2,0,0,0,0,1,0,3,Generation X,25.5,0.016666666666666666,0.016666666666666666,60.0,2,college
4706,61,37,141,92677,3,0.7,1,0,1,0,1,1,1,4,Baby boomers,35.25,0.004964539007092198,0.004964539007092198,201.42857142857144,3,high school
4707,60,36,8,92626,2,1.0,1,0,0,0,0,0,0,4,Baby boomers,2.6666666666666665,0.125,0.125,8.0,3,high school
4708,59,35,91,95008,2,1.6,1,0,0,1,0,0,1,4,Baby boomers,30.333333333333332,0.017582417582417582,0.017582417582417582,56.875,3,high school
4709,62,37,10,92606,3,0.5,1,0,0,0,0,1,0,4,Baby boomers,2.5,0.05,0.05,20.0,3,high school
4710,26,1,35,90089,2,1.7,2,119,0,0,0,0,1,1,Generation Z,11.666666666666666,0.04857142857142857,3.448571428571429,20.58823529411765,1,college
4711,41,17,71,92182,3,0.3,3,0,0,0,0,0,1,2,Millennials,17.75,0.004225352112676056,0.004225352112676056,236.66666666666669,2,postgraduate
4712,65,40,59,94022,3,2.4,1,0,0,0,0,0,0,4,Baby boomers,14.75,0.04067796610169491,0.04067796610169491,24.583333333333336,4,high school
4713,25,0,14,94309,2,0.9,3,0,0,0,0,0,1,1,Generation Z,4.666666666666667,0.0642857142857143,0.0642857142857143,15.555555555555555,1,postgraduate
4714,25,1,122,93022,2,0.2,1,0,0,0,0,1,0,1,Generation Z,40.666666666666664,0.001639344262295082,0.001639344262295082,610.0,1,high school
4715,27,3,81,90291,3,1.5,1,307,0,1,1,1,1,2,Millennials,20.25,0.018518518518518517,3.808641975308642,54.0,1,high school
4716,65,39,35,92009,1,0.5,3,150,0,0,0,1,0,4,Baby boomers,17.5,0.014285714285714285,4.3,70.0,3,postgraduate
4717,60,34,83,95616,2,1.4,1,75,0,1,0,1,0,4,Baby boomers,27.666666666666668,0.016867469879518072,0.9204819277108435,59.28571428571429,3,high school
4718,29,5,121,95449,1,1.5,1,0,0,0,0,1,0,2,Millennials,60.5,0.012396694214876033,0.012396694214876033,80.66666666666667,1,high school
4719,32,6,35,91107,3,1.0,1,0,0,1,0,1,0,2,Millennials,8.75,0.02857142857142857,0.02857142857142857,35.0,1,high school
4720,32,8,140,94102,4,6.6,3,0,1,0,1,0,1,2,Millennials,28.0,0.04714285714285714,0.04714285714285714,21.212121212121215,1,postgraduate
4721,41,15,88,90740,1,2.8,3,0,0,1,0,0,0,2,Millennials,44.0,0.031818181818181815,0.031818181818181815,31.42857142857143,2,postgraduate
4722,52,26,70,94117,2,1.1,1,0,0,1,0,1,0,3,Generation X,23.333333333333332,0.015714285714285715,0.015714285714285715,63.63636363636363,2,high school
4723,40,16,63,92807,1,1.5,3,0,0,0,0,0,0,2,Millennials,31.5,0.023809523809523808,0.023809523809523808,42.0,2,postgraduate
4724,39,15,125,90250,1,3.5,1,0,0,0,0,1,1,2,Millennials,62.5,0.028,0.028,35.714285714285715,2,high school
4725,34,8,21,94107,4,1.0,1,0,0,0,0,0,0,2,Millennials,4.2,0.047619047619047616,0.047619047619047616,21.0,1,high school
4726,34,8,75,95814,2,1.8,1,0,0,0,0,0,0,2,Millennials,25.0,0.024,0.024,41.666666666666664,1,high school
4727,34,10,38,95039,1,1.33,1,0,0,1,0,1,0,2,Millennials,19.0,0.035,0.035,28.57142857142857,2,high school
4728,41,17,58,92009,4,2.67,1,0,0,0,0,1,1,2,Millennials,11.6,0.04603448275862069,0.04603448275862069,21.722846441947567,2,high school
